year,model,displ,cyl,trans,drive,fuel,cert_region,stnd,stnd_description,underhood_id,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,comb_co2
2023,BMW M240i Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXV03.0B5X,small car,5,22,32,26,5,No,343
2023,BMW M240i Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXV03.0B5X,small car,5,23,32,26,5,No,338
2023,BMW M240i Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXV03.0B5X,small car,5,23,32,26,5,No,338
2023,BMW M3,3,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXV03.0SM3,small car,5,16,23,19,4,No,472
2023,BMW M3,3,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXV03.0SM3,small car,5,16,23,19,4,No,472
2023,BMW M3 Competition,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXV03.0SM3,small car,5,16,23,19,4,No,470
2023,BMW M3 Competition,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXV03.0SM3,small car,5,16,23,19,4,No,470
2023,BMW M3 Competition M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXV03.0SM3,small car,5,16,22,18,4,No,477
2023,BMW M3 Competition M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXV03.0SM3,small car,5,16,22,18,4,No,477
2023,BMW M340i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ03.0G2X,small car,5,23,31,26,5,No,340
2023,BMW M340i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ03.0G2X,small car,5,23,31,26,5,No,340
2023,BMW M340i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ03.0G2X,small car,5,23,32,26,5,No,339
2023,BMW M340i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ03.0G2X,small car,5,23,32,26,5,No,339
2023,BMW M4 Competition Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXV03.0SM3,small car,5,16,23,19,4,No,470
2023,BMW M4 Competition Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXV03.0SM3,small car,5,16,23,19,4,No,470
2023,BMW M4 Competition M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXV03.0SM3,small car,5,16,22,18,4,No,477
2023,BMW M4 Competition M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXV03.0SM3,small car,5,16,22,18,4,No,477
2023,BMW M4 Competition M Convertible,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXV03.0SM3,small car,5,16,23,18,4,No,484
2023,BMW M4 Competition M Convertible,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXV03.0SM3,small car,5,16,23,18,4,No,484
2023,BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXV03.0SM3,small car,5,16,23,19,4,No,472
2023,BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXV03.0SM3,small car,5,16,23,19,4,No,472
2023,BMW M440i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ03.0G2X,small car,5,24,32,27,5,No,325
2023,BMW M440i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ03.0G2X,small car,5,24,32,27,5,No,325
2023,BMW M440i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ03.0G2X,small car,5,22,31,25,5,No,348
2023,BMW M440i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ03.0G2X,small car,5,22,31,25,5,No,348
2023,BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ03.0G2X,small car,5,23,31,26,5,No,340
2023,BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ03.0G2X,small car,5,23,31,26,5,No,340
2023,BMW M440i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ03.0G2X,small car,5,24,32,27,5,No,325
2023,BMW M440i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ03.0G2X,small car,5,24,32,27,5,No,325
2023,BMW M440i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ03.0G2X,small car,5,22,31,25,5,No,348
2023,BMW M440i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ03.0G2X,small car,5,22,31,25,5,No,348
2023,BMW M440i xDrive Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ03.0G2X,small car,5,22,31,25,5,No,348
2023,BMW M440i xDrive Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ03.0G2X,small car,5,22,31,25,5,No,348
2023,BMW M5,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4SM5,midsize car,3,15,21,17,3,No,522
2023,BMW M5,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4SM5,midsize car,3,15,21,17,3,No,522
2023,BMW M5 Competition,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4SM5,midsize car,3,15,21,17,3,No,522
2023,BMW M5 Competition,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4SM5,midsize car,3,15,21,17,3,No,522
2023,BMW M550i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4N63,midsize car,3,17,25,20,4,No,446
2023,BMW M550i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4N63,midsize car,3,17,25,20,4,No,446
2023,BMW M8 Competition Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4SM5,small car,3,15,22,17,3,No,517
2023,BMW M8 Competition Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4SM5,small car,3,15,22,17,3,No,517
2023,BMW M8 Competition Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4SM5,small car,3,15,22,17,3,No,517
2023,BMW M8 Competition Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4SM5,small car,3,15,22,17,3,No,517
2023,BMW M8 Competition Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4SM5,midsize car,3,15,22,17,3,No,517
2023,BMW M8 Competition Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4SM5,midsize car,3,15,22,17,3,No,517
2023,BMW M850i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4N63,small car,3,17,24,19,4,No,457
2023,BMW M850i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4N63,small car,3,17,24,19,4,No,457
2023,BMW M850i xDrive Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4N63,small car,3,17,24,19,4,No,457
2023,BMW M850i xDrive Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4N63,small car,3,17,24,19,4,No,457
2023,BMW M850i xDrive Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4N63,midsize car,3,17,24,19,4,No,457
2023,BMW M850i xDrive Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4N63,midsize car,3,17,24,19,4,No,457
2023,BMW X1 xDrive28i,2,4,AMS-7,4WD,Gasoline,CA,L3SULEV20,California LEV-III SULEV20,PBMXT02.0B48,small SUV,8,25,34,28,6,No,313
2023,BMW X1 xDrive28i,2,4,AMS-7,4WD,Gasoline,FA,T3B20,Federal Tier 3 Bin 20,PBMXT02.0B48,small SUV,8,25,34,28,6,No,313
2023,BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXV02.0M48,midsize car,3,24,31,27,5,No,333
2023,BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,PBMXV02.0M48,midsize car,3,24,31,27,5,No,333
2023,BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXV02.0M48,midsize car,3,24,31,27,5,No,333
2023,BMW X2 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PBMXJ02.0B4X,midsize car,7,24,32,27,5,No,329
2023,BMW X2 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PBMXJ02.0B4X,midsize car,7,24,32,27,5,No,329
2023,BMW X2 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PBMXJ02.0B4X,midsize car,7,24,31,27,5,No,333
2023,BMW X2 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PBMXJ02.0B4X,midsize car,7,24,31,27,5,No,333
2023,BMW X3 M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXT03.0S58,small SUV,3,15,20,17,3,No,519
2023,BMW X3 M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXT03.0S58,small SUV,3,15,20,17,3,No,519
2023,BMW X3 M Competition,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXT03.0S58,small SUV,3,15,20,17,3,No,519
2023,BMW X3 M Competition,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXT03.0S58,small SUV,3,15,20,17,3,No,519
2023,BMW X3 M40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ03.0G2X,small SUV,5,21,26,23,5,No,378
2023,BMW X3 M40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ03.0G2X,small SUV,5,21,26,23,5,No,378
2023,BMW X3 sDrive30i,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PBMXJ02.0B4X,small SUV,7,23,29,25,5,No,352
2023,BMW X3 sDrive30i,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PBMXJ02.0B4X,small SUV,7,23,29,25,5,No,352
2023,BMW X3 xDrive30i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PBMXJ02.0B4X,small SUV,7,21,28,24,5,No,369
2023,BMW X3 xDrive30i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PBMXJ02.0B4X,small SUV,7,21,28,24,5,No,369
2023,BMW X4 M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXT03.0S58,small SUV,3,15,20,17,3,No,519
2023,BMW X4 M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXT03.0S58,small SUV,3,15,20,17,3,No,519
2023,BMW X4 M Competition,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXT03.0S58,small SUV,3,15,20,17,3,No,519
2023,BMW X4 M Competition,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXT03.0S58,small SUV,3,15,20,17,3,No,519
2023,BMW X4 M40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ03.0G2X,small SUV,5,21,26,23,5,No,378
2023,BMW X4 M40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ03.0G2X,small SUV,5,21,26,23,5,No,378
2023,BMW X4 xDrive30i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PBMXJ02.0B4X,small SUV,7,21,28,24,5,No,369
2023,BMW X4 xDrive30i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PBMXJ02.0B4X,small SUV,7,21,28,24,5,No,369
2023,BMW X5 M,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4SM5,standard SUV,3,13,18,15,2,No,586
2023,BMW X5 M,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4SM5,standard SUV,3,13,18,15,2,No,586
2023,BMW X5 M Competition,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4SM5,standard SUV,3,13,18,15,2,No,586
2023,BMW X5 M Competition,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4SM5,standard SUV,3,13,18,15,2,No,586
2023,BMW X5 M50i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4N63,standard SUV,3,16,22,18,4,No,486
2023,BMW X5 M50i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4N63,standard SUV,3,16,22,18,4,No,486
2023,BMW X5 sDrive40i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXT03.0G0X,standard SUV,3,21,26,23,5,No,383
2023,BMW X5 sDrive40i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXT03.0G0X,standard SUV,3,21,26,23,5,No,383
2023,BMW X5 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXT03.0G0X,standard SUV,3,21,25,23,5,No,389
2023,BMW X5 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXT03.0G0X,standard SUV,3,21,25,23,5,No,389
2023,BMW X5 xDrive45e,3,6,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PBMXT03.0H05,standard SUV,7,35,38,36,8,Yes,177
2023,BMW X5 xDrive45e,3,6,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PBMXT03.0H05,standard SUV,7,35,38,36,8,Yes,177
2023,BMW X6 M,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4SM5,standard SUV,3,13,18,15,2,No,586
2023,BMW X6 M,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4SM5,standard SUV,3,13,18,15,2,No,586
2023,BMW X6 M Competition,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4SM5,standard SUV,3,13,18,15,2,No,586
2023,BMW X6 M Competition,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4SM5,standard SUV,3,13,18,15,2,No,586
2023,BMW X6 M50i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4N63,standard SUV,3,16,22,18,4,No,486
2023,BMW X6 M50i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4N63,standard SUV,3,16,22,18,4,No,486
2023,BMW X6 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXT03.0G0X,standard SUV,3,21,25,23,5,No,389
2023,BMW X6 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXT03.0G0X,standard SUV,3,21,25,23,5,No,389
2023,BMW X7 M60i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ04.4S68,standard SUV,5,16,21,18,4,No,481
2023,BMW X7 M60i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ04.4S68,standard SUV,5,16,21,18,4,No,481
2023,BMW X7 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PBMXJ03.0B58,standard SUV,7,21,25,22,5,No,392
2023,BMW X7 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PBMXJ03.0B58,standard SUV,7,21,25,22,5,No,392
2023,BMW i4 M50 Gran Coupe (19"" Wheels),NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PBMXV00.0G2X,small car,10,94,98,96,10,Elite,0
2023,BMW i4 M50 Gran Coupe (19"" Wheels),NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PBMXV00.0G2X,small car,10,94,98,96,10,Elite,0
2023,BMW i4 M50 Gran Coupe (20"" Wheels),NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PBMXV00.0G2X,small car,10,79,80,80,10,Elite,0
2023,BMW i4 M50 Gran Coupe (20"" Wheels),NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PBMXV00.0G2X,small car,10,79,80,80,10,Elite,0
2023,BMW i4 eDrive40 Gran Coupe (18"" Wh),NA,NA,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PBMXV00.0G2S,small car,10,109,108,109,10,Elite,0
2023,BMW i4 eDrive40 Gran Coupe (18"" Wh),NA,NA,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PBMXV00.0G2S,small car,10,109,108,109,10,Elite,0
2023,BMW i4 eDrive40 Gran Coupe (19"" Wh),NA,NA,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PBMXV00.0G2S,small car,10,100,98,99,10,Elite,0
2023,BMW i4 eDrive40 Gran Coupe (19"" Wh),NA,NA,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PBMXV00.0G2S,small car,10,100,98,99,10,Elite,0
2023,BMW iX M60 (21"" Wheels),NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PBMXT00.0I2T,standard SUV,10,76,80,77,10,Elite,0
2023,BMW iX M60 (21"" Wheels),NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PBMXT00.0I2T,standard SUV,10,76,80,77,10,Elite,0
2023,BMW iX M60 (22"" Wheels),NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PBMXT00.0I2T,standard SUV,10,77,80,78,10,Elite,0
2023,BMW iX M60 (22"" Wheels),NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PBMXT00.0I2T,standard SUV,10,77,80,78,10,Elite,0
2023,BMW iX xDrive50 (20"" Wheels),NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PBMXT00.0I2M,standard SUV,10,86,87,86,10,Elite,0
2023,BMW iX xDrive50 (20"" Wheels),NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PBMXT00.0I2M,standard SUV,10,86,87,86,10,Elite,0
2023,BMW iX xDrive50 (21"" Wheels),NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PBMXT00.0I2M,standard SUV,10,82,84,83,10,Elite,0
2023,BMW iX xDrive50 (21"" Wheels),NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PBMXT00.0I2M,standard SUV,10,82,84,83,10,Elite,0
2023,BMW iX xDrive50 (22'' Wheels),NA,NA,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PBMXT00.0I2M,standard SUV,10,86,85,86,10,Elite,0
2023,BMW iX xDrive50 (22'' Wheels),NA,NA,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PBMXT00.0I2M,standard SUV,10,86,85,86,10,Elite,0
2023,BUICK Enclave,3.6,6,Auto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT03.6151,standard SUV,6,18,26,21,4,No,424
2023,BUICK Enclave,3.6,6,Auto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT03.6151,standard SUV,6,18,26,21,4,No,424
2023,BUICK Enclave,3.6,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT03.6151,standard SUV,6,17,25,20,4,No,448
2023,BUICK Enclave,3.6,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT03.6151,standard SUV,6,17,25,20,4,No,448
2023,BUICK Encore GX,1.2,3,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXV01.3545,small SUV,7,29,31,30,6,No,296
2023,BUICK Encore GX,1.2,3,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXV01.3545,small SUV,7,29,31,30,6,No,296
2023,BUICK Encore GX,1.3,3,Auto-9,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXV01.3545,small SUV,7,26,29,27,5,No,324
2023,BUICK Encore GX,1.3,3,Auto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXV01.3545,small SUV,7,26,29,27,5,No,324
2023,BUICK Encore GX,1.3,3,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXV01.3545,small SUV,7,29,32,30,6,No,297
2023,BUICK Encore GX,1.3,3,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXV01.3545,small SUV,7,29,32,30,6,No,297
2023,BUICK Envision,2,4,SemiAuto-9,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXT02.0500,small SUV,7,23,31,26,5,No,337
2023,BUICK Envision,2,4,SemiAuto-9,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXT02.0500,small SUV,7,23,31,26,5,No,337
2023,BUICK Envision,2,4,SemiAuto-9,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXT02.0500,small SUV,7,22,29,25,5,No,355
2023,BUICK Envision,2,4,SemiAuto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXT02.0500,small SUV,7,22,29,25,5,No,355
2023,CADILLAC CT4,2,4,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXV02.0041,small car,7,23,34,27,5,No,331
2023,CADILLAC CT4,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXV02.0041,small car,7,23,34,27,5,No,331
2023,CADILLAC CT4,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXV02.0041,small car,7,22,31,26,5,No,348
2023,CADILLAC CT4,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXV02.0041,small car,7,22,31,26,5,No,348
2023,CADILLAC CT4,2.7,4,SemiAuto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXV02.7105,small car,6,21,31,25,5,No,356
2023,CADILLAC CT4,2.7,4,SemiAuto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXV02.7105,small car,6,21,31,25,5,No,356
2023,CADILLAC CT4,2.7,4,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXV02.7105,small car,6,21,29,24,5,No,371
2023,CADILLAC CT4,2.7,4,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXV02.7105,small car,6,21,29,24,5,No,371
2023,CADILLAC CT4 V,2.7,4,SemiAuto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXV02.7105,small car,6,20,29,23,5,No,385
2023,CADILLAC CT4 V,2.7,4,SemiAuto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXV02.7105,small car,6,20,29,23,5,No,385
2023,CADILLAC CT4 V,2.7,4,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXV02.7105,small car,6,20,28,23,5,No,387
2023,CADILLAC CT4 V,2.7,4,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXV02.7105,small car,6,20,28,23,5,No,387
2023,CADILLAC CT4 V,3.6,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PGMXV03.6043,small car,5,15,23,18,4,No,488
2023,CADILLAC CT4 V,3.6,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PGMXV03.6043,small car,5,15,23,18,4,No,488
2023,CADILLAC CT4 V,3.6,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PGMXV03.6043,small car,5,16,24,19,4,No,478
2023,CADILLAC CT4 V,3.6,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PGMXV03.6043,small car,5,16,24,19,4,No,478
2023,CADILLAC CT5,2,4,SemiAuto-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXV02.0041,midsize car,7,23,33,27,5,No,333
2023,CADILLAC CT5,2,4,SemiAuto-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXV02.0041,midsize car,7,23,33,27,5,No,333
